box	game_id	families	n_hard	n_soft	n_damage	n_findings	perspectives	sample_turn	sample_message
i-07bb1fc77b2e34a2e	b001/g13/20260812T030722-l3-000091	ko_margin_soft,other_categorical	0	2	0	2	p1	34	observed - atk on user but no branch produces it [ko-margin]
i-07bb1fc77b2e34a2e	b001/g13/20260812T030722-l4-000031	struggle_damage	1	0	1	1	p1	90	observed damage 11 on giratina from arboliva struggle (crit=False) not in the PS-exact roll set (nearest delta -2; max_roll 16)
i-07bb1fc77b2e34a2e	b001/g15/20260812T030722-l2-000044	struggle_damage	1	0	1	1	p2	62	observed damage 43 on blissey from gholdengo struggle (crit=False) not in the PS-exact roll set (nearest delta -14; max_roll 68)
i-07bb1fc77b2e34a2e	b001/g4/20260812T030722-l1-000035	struggle_damage	1	0	1	1	p1	24	observed damage 29 on froslass from kyuremwhite struggle (crit=False) not in the PS-exact roll set (nearest delta -5; max_roll 41)
i-07bb1fc77b2e34a2e	b001/g8/20260812T030722-l3-000039	bellydrum_sitrus	0	1	0	1	p1	32	observed item loss (Sitrus Berry) on opp but no branch removes it
i-07bb1fc77b2e34a2e	b001/g9/20260812T030722-l4-000026	struggle_damage	1	0	1	1	p1	91	observed damage 15 on breloom from noivern struggle (crit=False) not in the PS-exact roll set (nearest delta -3; max_roll 22)
i-07bb1fc77b2e34a2e	b002/g14/20260812T031957-l4-000042	struggle_damage	1	0	1	1	p1	31	observed damage 34 on oricoriopau from reuniclus struggle (crit=False) not in the PS-exact roll set (nearest delta -12; max_roll 55)
i-07bb1fc77b2e34a2e	b002/g9/20260812T031956-l2-000072	struggle_damage	1	0	1	1	p1	23	observed damage 36 on gengar from kyuremwhite struggle (crit=False) not in the PS-exact roll set (nearest delta -4; max_roll 48)
i-07bb1fc77b2e34a2e	b002/g9/20260812T031956-l3-000036	ko_margin_soft	0	1	0	1	p1	30	observed slp on opp but no branch applies it [ko-margin]
i-07bb1fc77b2e34a2e	b003/g13/20260812T033237-l5-000074	ko_margin_soft	0	1	0	1	p2	34	observed slp on opp but no branch applies it [ko-margin]
i-07bb1fc77b2e34a2e	b003/g15/20260812T033237-l4-000046	struggle_damage	1	0	1	1	p2	58	observed damage 113 on chansey from sunflora struggle (crit=True) not in the PS-exact roll set (nearest delta -19; max_roll 156)
i-07bb1fc77b2e34a2e	b003/g15/20260812T033237-l6-000089	struggle_damage	1	0	1	1	p1	117	observed damage 93 on blissey from cresselia struggle (crit=True) not in the PS-exact roll set (nearest delta -12; max_roll 124)
i-07bb1fc77b2e34a2e	b003/g3/20260812T033237-l2-000044	struggle_damage	1	0	1	1	p1	32	observed damage 19 on pawmot from miraidon struggle (crit=False) not in the PS-exact roll set (nearest delta -4; max_roll 28)
i-07bb1fc77b2e34a2e	b004/g0/20260812T034638-l3-000045	struggle_damage	4	0	4	4	p1	66	observed damage 28 on farigiraf from lunala struggle (crit=False) not in the PS-exact roll set (nearest delta -1; max_roll 35)
i-07bb1fc77b2e34a2e	b004/g14/20260812T034638-l3-000037	ko_margin_soft	0	1	0	1	p2	11	observed - spa on opp but no branch produces it [ko-margin]
i-07bb1fc77b2e34a2e	b004/g15/20260812T034638-l4-000083	struggle_damage	1	0	1	1	p2	83	observed damage 20 on bronzong from sceptile struggle (crit=False) not in the PS-exact roll set (nearest delta -5; max_roll 30)
i-07bb1fc77b2e34a2e	b004/g8/20260812T034638-l3-000010	other_categorical	1	0	0	1	p1	9	observed + spa on opp but no branch produces it
i-07bb1fc77b2e34a2e	b005/g0/20260812T040052-l3-000030	bellydrum_sitrus	0	1	0	1	p2	21	observed item loss (Sitrus Berry) on opp but no branch removes it
i-07bb1fc77b2e34a2e	b005/g7/20260812T040052-l2-000002	struggle_damage	1	0	1	1	p2	81	observed damage 29 on mismagius from arboliva struggle (crit=False) not in the PS-exact roll set (nearest delta -10; max_roll 46)
i-0809634db6ccd834e	b000/g0/20260812T065022-l3-000015	struggle_damage	1	0	1	1	p2	20	observed damage 18 on hypno from comfey struggle (crit=False) not in the PS-exact roll set (nearest delta -5; max_roll 28)
i-0809634db6ccd834e	b000/g0/20260812T065022-l5-000033	struggle_damage	1	0	1	1	p2	11	observed damage 15 on misdreavus from typhlosion struggle (crit=False) not in the PS-exact roll set (nearest delta -2; max_roll 20)
i-0809634db6ccd834e	b000/g15/20260812T065022-l3-000016	struggle_damage	1	0	1	1	p2	91	observed damage 27 on grumpig from tropius struggle (crit=False) not in the PS-exact roll set (nearest delta -7; max_roll 40)
i-0809634db6ccd834e	b000/g2/20260812T065022-l1-000045	struggle_damage	1	0	1	1	p1	52	observed damage 15 on gogoat from hydrapple struggle (crit=False) not in the PS-exact roll set (nearest delta -2; max_roll 21)
i-0809634db6ccd834e	b000/g5/20260812T065022-l6-000046	ko_margin_soft	0	1	0	1	p1	86	observed slp on opp but no branch applies it [ko-margin]
i-0809acc9c2b954b59	b000/g1/20260812T042525-l4-000030	other_categorical	2	0	0	2	p2	19	observed - def on opp but no branch produces it
i-0809acc9c2b954b59	b000/g1/20260812T042525-l5-000092	ko_margin_soft	0	1	0	1	p2	30	observed slp on opp but no branch applies it [ko-margin]
i-0809acc9c2b954b59	b000/g11/20260812T042525-l1-000054	bellydrum_sitrus	0	1	0	1	p2	13	observed item loss (Sitrus Berry) on opp but no branch removes it
i-0809acc9c2b954b59	b000/g14/20260812T042525-l2-000007	struggle_damage	1	0	1	1	p1	90	observed damage 4 on deoxysdefense from noctowl struggle (crit=False) not in the PS-exact roll set (nearest delta -1; max_roll 6)
i-0809acc9c2b954b59	b000/g5/20260812T042525-l4-000004	struggle_damage	1	0	1	1	p1	110	observed damage 20 on umbreon from arboliva struggle (crit=False) not in the PS-exact roll set (nearest delta -5; max_roll 30)
i-0809acc9c2b954b59	b000/g9/20260812T042525-l2-000055	struggle_damage	1	0	1	1	p2	70	observed damage 15 on meganium from arceusfighting struggle (crit=False) not in the PS-exact roll set (nearest delta -2; max_roll 20)
i-0809acc9c2b954b59	b001/g11/20260812T043956-l3-000083	ko_margin_soft	0	1	0	1	p2	16	observed + spe on opp but no branch produces it [ko-margin]
i-0809acc9c2b954b59	b001/g12/20260812T043956-l4-000056	revival_blessing	1	0	0	1	p1	13	observed frz on opp but no branch applies it
i-0809acc9c2b954b59	b001/g15/20260812T043956-l3-000074	struggle_damage	1	0	1	1	p1	18	observed damage 66 on blissey from typhlosionhisui struggle (crit=False) not in the PS-exact roll set (nearest delta -19; max_roll 101)
i-0809acc9c2b954b59	b001/g2/20260812T043956-l2-000094	bellydrum_sitrus	0	1	0	1	p1	6	observed item loss (Sitrus Berry) on opp but no branch removes it
i-0809acc9c2b954b59	b001/g4/20260812T043956-l6-000049	other_categorical	1	0	0	1	p1	10	observed psn on opp but no branch applies it
i-0809acc9c2b954b59	b002/g10/20260812T045606-l4-000057	bellydrum_sitrus	0	1	0	1	p2	5	observed item loss (Sitrus Berry) on opp but no branch removes it
i-0809acc9c2b954b59	b002/g3/20260812T045606-l2-000063	bellydrum_sitrus	0	1	0	1	p1	17	observed item loss (Sitrus Berry) on opp but no branch removes it
i-0809acc9c2b954b59	b002/g7/20260812T045606-l1-000015	struggle_damage	1	0	1	1	p2	30	observed damage 6 on snorlax from fluttermane struggle (crit=False) not in the PS-exact roll set (nearest delta -1; max_roll 9)
i-0809acc9c2b954b59	b002/g8/20260812T045606-l2-000002	struggle_damage	3	0	3	3	p1	85	observed damage 20 on misdreavus from arboliva struggle (crit=False) not in the PS-exact roll set (nearest delta -5; max_roll 30)
i-0809acc9c2b954b59	b002/g9/20260812T045606-l5-000065	struggle_damage	2	0	2	2	p2	37	observed damage 51 on chansey from ludicolo struggle (crit=False) not in the PS-exact roll set (nearest delta -17; max_roll 81)
i-0809acc9c2b954b59	b003/g0/20260812T051128-l1-000080	struggle_damage	1	0	1	1	p2	107	observed damage 69 on deoxysattack from wigglytuff struggle (crit=False) not in the PS-exact roll set (nearest delta -22; max_roll 108)
i-0809acc9c2b954b59	b003/g10/20260812T051128-l1-000001	struggle_damage	2	0	2	2	p2	161	observed damage 31 on alomomola from shaymin struggle (crit=False) not in the PS-exact roll set (nearest delta -2; max_roll 39)
i-0809acc9c2b954b59	b003/g11/20260812T051128-l2-000011	struggle_damage	1	0	1	1	p2	50	observed damage 23 on mesprit from slowking struggle (crit=False) not in the PS-exact roll set (nearest delta -3; max_roll 31)
i-0809acc9c2b954b59	b003/g13/20260812T051128-l5-000054	ko_margin_soft	0	1	0	1	p2	36	observed slp on opp but no branch applies it [ko-margin]
i-0809acc9c2b954b59	b003/g14/20260812T051128-l5-000054	struggle_damage	4	0	4	4	p2	141	observed damage 75 on blissey from wigglytuff struggle (crit=False) not in the PS-exact roll set (nearest delta -23; max_roll 116)
i-0809acc9c2b954b59	b003/g7/20260812T051128-l6-000063	bellydrum_sitrus	0	1	0	1	p2	6	observed item loss (Sitrus Berry) on opp but no branch removes it
i-0809acc9c2b954b59	b004/g0/20260812T052440-l1-000049	struggle_damage	4	0	4	4	p1	85	observed damage 26 on azumarill from tropius struggle (crit=False) not in the PS-exact roll set (nearest delta -7; max_roll 39)
i-0809acc9c2b954b59	b004/g0/20260812T052440-l1-000091	other_categorical	1	0	0	1	p2	9	observed + spe on opp but no branch produces it
i-0809acc9c2b954b59	b004/g1/20260812T052440-l3-000038	struggle_damage	1	0	1	1	p1	15	observed damage 21 on spiritomb from typhlosion struggle (crit=False) not in the PS-exact roll set (nearest delta -3; max_roll 29)
i-0809acc9c2b954b59	b004/g1/20260812T052440-l5-000040	struggle_damage	1	0	1	1	p2	110	observed damage 17 on snorlax from keldeoresolute struggle (crit=False) not in the PS-exact roll set (nearest delta -3; max_roll 24)
i-0809acc9c2b954b59	b004/g10/20260812T052440-l2-000070	struggle_damage	2	0	2	2	p1+p2	95	observed damage 11 on dudunsparce from oricoriosensu struggle (crit=False) not in the PS-exact roll set (nearest delta -3; max_roll 17)
i-0809acc9c2b954b59	b004/g10/20260812T052440-l4-000078	struggle_damage	1	0	1	1	p1	119	observed damage 25 on tatsugiri from suicune struggle (crit=False) not in the PS-exact roll set (nearest delta -8; max_roll 39)
i-0809acc9c2b954b59	b004/g11/20260812T052440-l1-000078	struggle_damage	1	0	1	1	p2	84	observed damage 26 on sylveon from lugia struggle (crit=False) not in the PS-exact roll set (nearest delta -3; max_roll 35)
i-0809acc9c2b954b59	b004/g11/20260812T052440-l6-000048	struggle_damage	1	0	1	1	p2	24	observed damage 33 on honchkrow from politoed struggle (crit=False) not in the PS-exact roll set (nearest delta -9; max_roll 50)
i-0809acc9c2b954b59	b004/g12/20260812T052440-l3-000015	struggle_damage	1	0	1	1	p1	32	observed damage 26 on glaceon from mesprit struggle (crit=False) not in the PS-exact roll set (nearest delta -2; max_roll 33)
i-0809acc9c2b954b59	b004/g12/20260812T052440-l6-000046	struggle_damage	1	0	1	1	p2	94	observed damage 46 on tentacruel from giratina struggle (crit=True) not in the PS-exact roll set (nearest delta -5; max_roll 61)
i-0809acc9c2b954b59	b004/g3/20260812T052440-l6-000074	ko_margin_soft	0	1	0	1	p1	37	observed slp on opp but no branch applies it [ko-margin]
i-0809acc9c2b954b59	b004/g4/20260812T052440-l5-000081	struggle_damage	1	0	1	1	p2	86	observed damage 56 on chansey from sceptile struggle (crit=False) not in the PS-exact roll set (nearest delta -16; max_roll 85)
i-0809acc9c2b954b59	b004/g7/20260812T052440-l6-000072	struggle_damage	1	0	1	1	p2	78	observed damage 22 on zangoose from electrodehisui struggle (crit=False) not in the PS-exact roll set (nearest delta -6; max_roll 34)
i-0809acc9c2b954b59	b004/g8/20260812T052440-l2-000072	bellydrum_sitrus	0	1	0	1	p1	28	observed item loss (Sitrus Berry) on opp but no branch removes it
i-0809acc9c2b954b59	b005/g10/20260812T053917-l5-000080	struggle_damage	2	0	2	2	p2	17	observed damage 56 on chansey from typhlosionhisui struggle (crit=False) not in the PS-exact roll set (nearest delta -11; max_roll 79)
i-0809acc9c2b954b59	b005/g11/20260812T053917-l3-000070	revival_blessing	0	1	0	1	p2	34	observed heal on user but no branch heals it
i-0809acc9c2b954b59	b005/g11/20260812T053917-l5-000065	ko_margin_soft	0	1	0	1	p2	27	observed volatile Heal Block start on user but no branch applies it [ko-margin]
i-0809acc9c2b954b59	b005/g4/20260812T053917-l5-000082	bellydrum_sitrus	0	1	0	1	p2	3	observed item loss (Sitrus Berry) on opp but no branch removes it
i-0809acc9c2b954b59	b005/g7/20260812T053917-l2-000034	bellydrum_sitrus	0	1	0	1	p1	3	observed item loss (Sitrus Berry) on opp but no branch removes it
i-0809acc9c2b954b59	b005/g8/20260812T053917-l6-000055	revival_blessing,ko_margin_soft	1	1	0	2	p1	11	observed + def on user but no branch produces it
i-0809acc9c2b954b59	b006/g12/20260812T055212-l3-000056	struggle_damage	2	0	2	2	p1	42	observed damage 33 on typhlosionhisui from oranguru struggle (crit=True) not in the PS-exact roll set (nearest delta -12; max_roll 54)
i-0809acc9c2b954b59	b006/g14/20260812T055212-l5-000068	struggle_damage	1	0	1	1	p1	88	observed damage 22 on swanna from milotic struggle (crit=False) not in the PS-exact roll set (nearest delta -6; max_roll 33)
i-0809acc9c2b954b59	b006/g14/20260812T055212-l6-000006	struggle_damage	5	0	5	5	p2	116	observed damage 20 on slowbrogalar from sylveon struggle (crit=False) not in the PS-exact roll set (nearest delta -3; max_roll 28)
i-0809acc9c2b954b59	b007/g13/20260812T060934-l5-000030	bellydrum_sitrus	0	1	0	1	p2	34	observed psn on opp but no branch applies it [ko-margin]
i-0809acc9c2b954b59	b007/g15/20260812T060934-l6-000036	struggle_damage	3	0	3	3	p2	35	observed damage 13 on glaceon from chandelure struggle (crit=False) not in the PS-exact roll set (nearest delta -4; max_roll 20)
i-0809acc9c2b954b59	b007/g3/20260812T060934-l4-000079	struggle_damage	2	0	2	2	p2	91	observed damage 12 on lunala from screamtail struggle (crit=False) not in the PS-exact roll set (nearest delta -2; max_roll 17)
i-0809acc9c2b954b59	b007/g5/20260812T060934-l6-000091	ko_margin_soft	0	1	0	1	p2	18	observed slp on opp but no branch applies it [ko-margin]
i-0809acc9c2b954b59	b007/g6/20260812T060934-l2-000083	struggle_damage	1	0	1	1	p2	28	observed damage 24 on gengar from sinistcha struggle (crit=False) not in the PS-exact roll set (nearest delta -7; max_roll 37)
i-0809acc9c2b954b59	b008/g0/20260812T062302-l4-000059	ko_margin_soft	0	2	0	2	p1	21	observed psn on opp but no branch applies it [ko-margin]
i-0809acc9c2b954b59	b008/g1/20260812T062302-l6-000076	ko_margin_soft	0	1	0	1	p1	39	observed + spe on opp but no branch produces it [ko-margin]
i-0809acc9c2b954b59	b008/g11/20260812T062302-l2-000067	struggle_damage	2	0	2	2	p2	115	observed damage 2 on lunala from blissey struggle (crit=False) not in the PS-exact roll set (nearest delta -4; max_roll 8)
i-0809acc9c2b954b59	b008/g14/20260812T062302-l4-000073	ko_margin_soft	0	1	0	1	p2	14	observed + spe on opp but no branch produces it [ko-margin]
i-0809acc9c2b954b59	b008/g15/20260812T062302-l2-000025	revival_blessing	1	0	0	1	p2	21	observed item loss (Heavy-Duty Boots) on opp but no branch removes it
i-0809acc9c2b954b59	b008/g5/20260812T062302-l2-000036	bellydrum_sitrus	0	1	0	1	p1	10	observed item loss (Sitrus Berry) on opp but no branch removes it
i-0809acc9c2b954b59	b008/g9/20260812T062302-l4-000080	struggle_damage	1	0	1	1	p2	14	observed damage 23 on rillaboom from delphox struggle (crit=False) not in the PS-exact roll set (nearest delta -4; max_roll 32)
i-0809acc9c2b954b59	b009/g11/20260812T063616-l2-000010	struggle_damage	6	0	6	6	p2	100	observed damage 24 on comfey from lunala struggle (crit=False) not in the PS-exact roll set (nearest delta -2; max_roll 31)
i-0809acc9c2b954b59	b009/g4/20260812T063616-l1-000092	other_categorical	0	1	0	1	p1	35	observed heal on user but no branch heals it
i-0809acc9c2b954b59	b009/g4/20260812T063616-l6-000014	struggle_damage	5	0	5	5	p2	92	observed damage 16 on toxapex from venusaur struggle (crit=False) not in the PS-exact roll set (nearest delta -3; max_roll 23)
i-0809acc9c2b954b59	b009/g7/20260812T063616-l6-000032	ko_margin_soft	0	1	0	1	p2	37	observed volatile Leech Seed start on user but no branch applies it [ko-margin]
i-0809acc9c2b954b59	b009/g8/20260812T063616-l4-000016	bellydrum_sitrus	0	1	0	1	p1	1	observed item loss (Sitrus Berry) on opp but no branch removes it
i-082110eb7c9089aab	b000/g11/20260812T065022-l3-000033	struggle_damage	3	0	3	3	p1	157	observed damage 5 on noivern from blissey struggle (crit=False) not in the PS-exact roll set (nearest delta -7; max_roll 15)
i-082110eb7c9089aab	b000/g15/20260812T065022-l2-000047	bellydrum_sitrus	0	1	0	1	p2	14	observed item loss (Sitrus Berry) on opp but no branch removes it
i-083b2e23107aaec98	b000/g0/20260812T065023-l3-000048	revival_blessing	1	0	0	1	p1	5	observed tox on opp but no branch applies it
i-083b2e23107aaec98	b000/g12/20260812T065023-l3-000040	struggle_damage	1	0	1	1	p2	31	observed damage 67 on blissey from drifblim struggle (crit=False) not in the PS-exact roll set (nearest delta -21; max_roll 104)
i-083b2e23107aaec98	b000/g14/20260812T065023-l6-000019	other_categorical	0	1	0	1	p2	86	observed heal on user but no branch heals it
i-083b2e23107aaec98	b000/g3/20260812T065023-l6-000016	bellydrum_sitrus	0	1	0	1	p2	12	observed item loss (Sitrus Berry) on opp but no branch removes it
i-083b2e23107aaec98	b000/g4/20260812T065023-l6-000044	revival_blessing	2	0	0	2	p1	12	observed + spa on user but no branch produces it
i-083b2e23107aaec98	b000/g6/20260812T065023-l6-000031	struggle_damage	1	0	1	1	p1	77	observed damage 19 on golurk from chimecho struggle (crit=False) not in the PS-exact roll set (nearest delta -8; max_roll 32)
i-084209bdd054ea2b2	b000/g0/20260812T042527-l1-000076	other_damage_rollset,ko_margin_soft	2	1	2	3	p2	31	observed damage 128 on houndoom from frosmoth terablast (crit=False) not in the PS-exact roll set (nearest delta -30; max_roll 188)
i-084209bdd054ea2b2	b000/g0/20260812T042527-l2-000022	bellydrum_sitrus	0	1	0	1	p2	33	observed item loss (Sitrus Berry) on opp but no branch removes it
i-084209bdd054ea2b2	b000/g0/20260812T042527-l4-000019	ko_margin_soft	0	2	0	2	p1	32	observed slp on user but no branch applies it [ko-margin]
i-084209bdd054ea2b2	b000/g11/20260812T042527-l4-000025	struggle_damage	1	0	1	1	p2	92	observed damage 28 on venusaur from shaymin struggle (crit=False) not in the PS-exact roll set (nearest delta -6; max_roll 40)
i-084209bdd054ea2b2	b000/g12/20260812T042527-l3-000040	struggle_damage	1	0	1	1	p2	30	observed damage 29 on ironmoth from delphox struggle (crit=False) not in the PS-exact roll set (nearest delta -7; max_roll 43)
